"ID","k","K","delta","b","r","nu","I0","A0","P0","vmax","tmax","cumviral","start"
"SAT2",0.197323,5.07273,1.6542,0.225937,3.45024,5.23951,3.47169,0.0357008,0.00766044,4.63197,4.4579,20.3951,0.8804
"SAT2",0.260259,4.52345,1.44861,0.283137,3.60934,3.72986,3.60153,0.0382135,0.0059468,4.28462,4.2637,19.7653,1.1437
"SAT2",0.335251,6.14335,1.6141,0.198751,3.39651,5.30905,3.39887,0.0556754,0.00658661,5.48999,4.313,23.0376,0.788
"SAT2",0.314266,5.52687,1.62005,0.229661,3.77221,4.6626,3.59054,0.0486343,0.00716429,5.13035,4.5695,21.4897,1.5945
"SAT2",0.195375,5.52795,1.57774,0.197356,3.90967,3.68678,3.69099,0.0514151,0.00794576,5.07731,4.35463,21.4014,1.23713
"SAT2",0.316985,5.19008,1.4647,0.174899,3.9069,5.36186,2.88614,0.0428151,0.00736732,4.83585,4.07263,26.3087,0.537625
"SAT2",0.216897,7.12038,1.72706,0.205958,3.6887,3.82871,3.88622,0.0507037,0.00868879,6.47582,4.639,23.5107,1.5815
"SAT2",0.269421,6.53013,1.60587,0.188838,3.22014,7.0209,4.37237,0.0568763,0.00650477,5.486,4.70975,21.47,0.89225
"SAT2",0.275709,5.18187,1.84774,0.224653,4.3783,4.58063,3.96306,0.0379505,0.00849299,4.86759,4.2115,19.7562,1.454
"SAT2",0.264461,4.63879,1.43169,0.215419,4.08194,3.83069,3.77109,0.0654193,0.00693501,4.30783,4.3665,21.2943,1.4615
"SAT2",0.1963,5.28132,1.18135,0.208416,3.13302,4.3571,3.68835,0.0440048,0.00663857,4.90258,4.60875,22.2136,0.90125
"SAT2",0.273513,4.44856,1.61706,0.228595,3.78098,4.60061,3.64695,0.0450731,0.00706494,4.11925,4.29175,19.5238,1.12925
"SAT2",0.240637,6.38227,1.36193,0.207985,2.79958,2.83242,3.31085,0.0499585,0.00687905,5.52295,4.58988,23.1388,0.407375
"SAT2",0.251581,4.88565,1.54351,0.237849,3.58489,4.1707,3.72976,0.0469998,0.00769749,4.55402,4.29917,19.1834,1.18918
"SAT2",0.300263,5.64815,1.34685,0.257009,3.00977,3.92643,3.0389,0.0340001,0.00711068,4.82069,4.75075,18.8031,0.61325
"SAT2",0.229707,6.11303,2.12545,0.20004,4.23445,6.05163,4.12956,0.0483228,0.00727582,5.65302,4.11,23.7766,1.42
"SAT2",0.301737,5.35298,1.53749,0.225622,3.21451,4.25523,3.33962,0.0400266,0.00722992,4.91738,4.371,22.1704,0.6685
"SAT2",0.256898,6.07157,1.14296,0.220754,2.56013,5.87532,3.59353,0.047111,0.00708977,5.32383,4.87112,23.4357,0.558625
"SAT2",0.288883,4.99279,1.55742,0.227336,3.71066,4.15574,3.38587,0.0343378,0.00777201,4.68723,4.32925,20.7509,1.09925
"SAT2",0.180335,4.88559,1.48449,0.233225,3.69155,3.80153,3.87721,0.0528992,0.0066082,4.4768,4.6159,19.943,0.9959
"SAT2",0.205348,5.15891,1.34021,0.196727,2.92939,3.05019,3.68668,0.0577086,0.00713725,4.50875,4.73225,21.4305,0.54725
"SAT2",0.237564,4.70865,1.61441,0.243812,3.89876,4.86337,3.557,0.0352784,0.0074982,4.44953,3.93433,21.1252,0.934325
"SAT2",0.287152,5.33738,1.61151,0.195228,3.81474,4.31733,3.25728,0.0408069,0.00792461,4.97388,4.31083,22.5137,1.04583
"SAT2",0.243989,4.79598,1.50117,0.233955,2.88596,5.61235,3.93483,0.0396501,0.00671281,4.31339,4.70375,19.0551,0.77875
"SAT2",0.232044,5.16756,1.84928,0.254397,4.42166,5.78372,3.80028,0.0390001,0.00648165,4.85852,4.207,18.5841,1.4895
"SAT2",0.302066,4.60821,1.57661,0.291219,3.40245,3.73749,3.60417,0.0379048,0.00770253,4.21208,4.4545,17.3168,1.1295
"SAT2",0.281138,5.14858,1.38174,0.219027,2.9374,4.89327,3.53707,0.0430242,0.00747156,4.71258,4.7595,20.9864,1.072
"SAT2",0.233666,5.47649,1.77418,0.186444,3.75345,4.41433,3.67431,0.059056,0.00594597,4.52824,4.12557,21.1131,0.583075
"SAT2",0.286448,4.21136,1.43571,0.294393,2.79609,4.55922,3.88226,0.0398871,0.00664582,3.84148,4.55225,15.8712,0.65975
"SAT2",0.231588,4.4154,1.35323,0.227171,3.58812,4.18649,3.50976,0.0409046,0.0069491,4.13133,4.6505,19.6186,1.278
"SAT2",0.251313,5.39871,1.18812,0.199583,2.86885,4.21746,3.60754,0.0604441,0.00613801,4.7459,4.67925,22.2295,0.67425
"SAT2",0.184056,4.78095,2.00679,0.222038,4.50101,4.955,4.29133,0.0501303,0.0078859,4.42856,4.2375,19.4598,1.6675
"SAT2",0.288591,4.75034,1.66342,0.235751,3.59806,4.81659,3.40529,0.0360179,0.00699108,4.44988,4.36852,19.1826,0.988525
"SAT2",0.301074,5.64055,1.32534,0.206091,2.88825,3.67415,3.12779,0.0460557,0.00626765,4.91196,4.5305,21.6566,0.403
"SAT2",0.263483,4.94162,1.50775,0.210322,3.3287,4.1353,3.03888,0.047911,0.00702436,4.44945,4.351,20.8514,0.701
"SAT2",0.286925,4.54953,1.35817,0.224963,3.59618,3.87298,3.40914,0.0411429,0.00685802,4.30176,4.06375,22.1685,0.72625
"SAT2",0.190702,5.2945,1.5579,0.232278,3.72326,5.34825,4.38596,0.0384701,0.0075017,4.85837,4.4865,19.6736,1.109
"SAT2",0.218048,6.87367,1.99515,0.172308,4.08135,3.21662,3.74883,0.0619263,0.00787264,6.21403,4.33378,24.1941,1.58628
"SAT2",0.245073,6.0081,1.73687,0.203833,4.3827,5.4101,4.21078,0.0490001,0.00678477,5.32525,4.50075,21.2587,1.48825
"SAT2",0.207363,5.50132,1.29315,0.215518,2.60134,2.72538,3.75035,0.0397681,0.0069676,4.91115,4.766,21.4904,0.5635
"SAT2",0.285509,5.04857,1.82905,0.238543,4.06422,3.21628,3.65962,0.0398354,0.00780039,4.73755,4.22582,19.3906,1.38082
"SAT2",0.338583,4.60624,1.65843,0.244568,3.58188,3.80018,3.032,0.0373358,0.0063011,4.27756,4.11025,19.8355,0.68275
"SAT2",0.313877,5.7723,1.83321,0.231991,3.20941,5.31633,3.91149,0.0482054,0.00729435,5.05795,4.32791,20.5272,0.650412
"SAT2",0.258409,5.49334,1.60132,0.181534,3.44155,4.5737,3.54316,0.0460852,0.00742633,5.00169,4.33275,23.6312,1.05025
"SAT2",0.163253,5.43042,1.19903,0.178688,2.78669,4.71333,3.42478,0.04606,0.0070017,4.87132,4.73857,25.8325,0.593575
"SAT2",0.395865,4.72373,1.75851,0.260276,3.69976,3.91747,2.88062,0.0431628,0.00663547,4.41088,4.02997,20.5814,0.807475
"SAT2",0.321927,5.98148,1.59627,0.223065,3.07099,3.76582,3.2242,0.0573106,0.00731098,5.20275,4.68475,18.9936,0.90475
"SAT2",0.223416,5.46747,2.09941,0.228936,4.37591,4.80502,3.73382,0.0410082,0.00772339,5.01534,4.25125,21.7099,1.51625
"SAT2",0.369137,5.03319,1.51702,0.253895,3.55637,3.27483,3.44411,0.0434922,0.00721342,4.64832,4.40792,18.239,1.11542
"SAT2",0.343619,4.79017,1.92811,0.247777,4.76727,5.75753,3.49162,0.0350597,0.00801998,4.52748,3.92575,18.5094,1.36575
"SAT2",0.249769,5.03628,1.80272,0.239386,3.72484,4.27714,4.07112,0.0365969,0.00828665,4.70742,4.47527,19.6096,1.51778
"SAT2",0.313496,4.49887,1.83806,0.24756,4.58114,3.08605,3.36628,0.0459509,0.00753943,4.12952,4.27525,18.3074,1.58775
"SAT2",0.266409,4.87688,1.58937,0.224603,3.51822,4.63689,4.10233,0.0505204,0.00576088,4.46076,4.64175,19.4472,1.14675
"SAT2",0.304693,4.70887,1.46517,0.222121,3.61683,5.11986,3.55345,0.0537179,0.0079413,4.33777,4.69325,19.54,1.24075
"SAT2",0.182058,6.90861,2.10767,0.205705,4.47366,3.40768,3.91365,0.0473989,0.00744207,6.30485,4.25275,23.1669,1.61275
"SAT2",0.244297,5.65646,1.56851,0.215137,3.67712,3.40972,3.61346,0.0575133,0.00745272,4.97296,4.614,19.7559,1.0765
"SAT2",0.328105,5.81517,1.49906,0.216986,3.15181,5.28026,2.98836,0.0440069,0.00620895,5.18813,4.57425,21.2608,0.68925
"SAT2",0.314646,5.59302,1.54134,0.197395,3.57546,4.57945,3.51701,0.0486297,0.00753726,5.06094,4.27525,22.2038,0.81525
"SAT2",0.230434,5.355,1.36801,0.230336,2.95072,5.16068,3.81441,0.0390001,0.00710462,4.8698,4.805,19.6977,1.0575
"SAT2",0.271735,5.01424,1.09979,0.189888,2.65516,3.96956,2.94077,0.0459244,0.0070535,4.5285,4.5513,23.8011,0.2913
"SAT2",0.312691,5.00747,1.5314,0.232164,3.06308,5.17548,3.26313,0.0358996,0.00590158,4.54668,4.74983,19.0742,0.712325
"SAT2",0.260886,5.20178,1.65738,0.227465,4.66229,3.40687,3.71591,0.0407354,0.00819559,4.92873,4.37875,20.1437,1.59125
"SAT2",0.285981,4.61528,1.63198,0.249929,3.46338,4.62072,3.42926,0.047223,0.00702871,4.27402,3.97743,20.5201,0.589925
"SAT2",0.266687,4.28573,1.80303,0.231398,4.40181,4.00476,3.91944,0.0570765,0.00700293,4.00701,4.109,18.6078,1.499
"SAT2",0.221117,7.18043,1.61817,0.21832,3.70771,4.29706,4.11481,0.046284,0.0084695,6.49833,4.721,22.5345,1.6885
"SAT2",0.273065,4.67193,1.80156,0.39433,3.53394,3.20658,3.2494,0.0411775,0.00778981,4.20911,4.57958,16.2463,1.25957
"SAT2",0.269994,5.25775,1.32298,0.225961,2.61063,3.3162,3.16468,0.0320001,0.00621067,4.70941,4.87375,21.6333,0.40625
"SAT2",0.214646,5.00513,1.50059,0.212896,3.80688,4.0588,3.84383,0.0444229,0.00663643,4.45527,4.38457,21.6831,0.917068
"SAT2",0.226935,5.20625,1.51136,0.217325,4.20876,5.44036,3.8906,0.0395384,0.00752907,4.94495,4.34275,22.5053,1.30775
"SAT2",0.332477,5.95046,1.76974,0.211549,3.73694,4.86536,3.34658,0.0631799,0.00648313,5.2588,4.3875,21.0962,1.0825
"SAT2",0.385348,6.98924,1.61738,0.186005,3.87264,4.32646,2.72969,0.0492737,0.00612127,6.21812,4.4815,25.182,0.969
"SAT2",0.256349,5.27664,1.57596,0.234085,3.95727,5.11313,4.02705,0.0453945,0.00801217,4.76423,4.4615,19.7433,1.189
"SAT2",0.252779,4.95749,1.78647,0.21369,3.93065,3.716,3.00271,0.0559206,0.00779017,4.53989,4.49225,19.4983,1.41725
"SAT2",0.180269,5.36518,1.90316,0.210427,4.80053,4.18257,3.817,0.0402371,0.00698149,5.06789,3.988,21.5281,1.298
"SAT2",0.24792,5.96778,1.65676,0.171994,4.11629,5.70641,3.86224,0.0586183,0.00766098,5.47272,3.95025,24.8149,1.08775
"SAT2",0.314391,5.29191,1.7573,0.198959,3.86974,5.11766,3.43058,0.0583897,0.00678352,4.65208,4.32275,21.2187,1.00775
"SAT2",0.281328,5.10944,1.51058,0.23235,3.62594,5.34855,3.78468,0.0363941,0.00748787,4.69548,4.23125,21.2716,0.72125
"SAT2",0.327269,5.51867,1.90722,0.198761,5.09553,5.16494,3.6809,0.0602226,0.00634915,5.05946,4.12,21.267,1.665
"SAT2",0.191684,5.75358,1.70714,0.221174,4.31045,5.57592,4.35413,0.0487407,0.00731096,4.87409,4.6265,19.5521,1.4165
"SAT2",0.228647,5.55036,1.87463,0.218164,4.73913,3.7883,4.15884,0.0472348,0.00746945,4.99741,4.1385,20.4657,1.2235
"SAT2",0.339846,6.44693,1.47704,0.195468,2.81353,4.13054,3.02172,0.0530833,0.00678056,5.29942,4.72908,21.3337,0.209082
"SAT2",0.325075,7.19424,1.81908,0.197686,3.43783,3.25944,2.89485,0.0512779,0.00729869,5.93778,4.5467,22.516,0.6242
"SAT2",0.265582,6.09878,1.58155,0.192635,3.40544,5.155,3.91686,0.0575148,0.00700825,5.32958,4.67465,23.3621,0.73965
"SAT2",0.18647,4.54238,1.3473,0.245381,2.93632,3.56964,3.33707,0.039911,0.00732619,4.14723,4.42797,18.618,0.597975
"SAT2",0.314678,6.34175,1.75863,0.197079,3.96613,5.05624,3.12525,0.048975,0.00725103,5.65293,4.6315,23.9009,1.0765
"SAT2",0.282636,5.90086,2.02567,0.221178,3.55908,4.26739,3.6152,0.0537031,0.00677249,5.18986,4.39323,21.0102,0.883225
"SAT2",0.244549,4.39531,1.51383,0.225637,3.67685,4.13728,3.60016,0.0455232,0.0072827,4.07287,4.35762,19.6021,0.842625
"SAT2",0.234815,5.26011,1.5843,0.222446,3.63566,3.86765,3.83629,0.0463286,0.00742101,4.63851,4.2965,19.7491,0.9415
"SAT2",0.254474,5.39419,1.40712,0.184945,3.74607,4.73545,3.51972,0.0562852,0.00680403,4.88619,4.047,23.5199,0.752
"SAT2",0.271086,4.27183,1.45525,0.290002,3.72157,4.72124,3.56383,0.0426504,0.00620219,4.01859,4.23175,18.79,0.95175
"SAT2",0.207282,4.93234,1.69769,0.227977,4.56468,3.99818,3.90705,0.0464733,0.00836155,4.55766,4.1334,19.7675,1.4459
"SAT2",0.311735,5.98362,1.9501,0.234908,3.94666,3.74383,3.09259,0.0530001,0.00673342,5.19755,4.46675,19.161,1.19425
"SAT2",0.170197,5.02128,1.88345,0.234149,4.26464,6.16155,4.54307,0.0442733,0.00894488,4.72442,4.51,19.3626,1.805
"SAT2",0.315491,4.64132,1.56351,0.248567,4.15204,4.78974,3.46587,0.0340089,0.0069783,4.34586,4.365,19.177,1.095
"SAT2",0.290414,4.17446,1.6169,0.282187,3.88727,3.34331,2.90752,0.0544301,0.00716378,3.70586,4.53325,17.1223,0.98075
"SAT2",0.2857,5.12498,1.5876,0.208963,4.46549,5.18602,3.44724,0.0406794,0.00734253,4.80919,4.533,22.8914,1.6005
"SAT2",0.198802,4.19866,1.38009,0.230282,3.65157,4.21915,3.71416,0.0420001,0.00687308,3.90196,4.63075,21.0473,1.09575
"SAT2",0.292774,5.22245,1.75913,0.255299,3.72286,3.31214,3.44506,0.0433897,0.00784154,4.7863,4.341,19.7056,1.0335
"SAT2",0.243754,5.71989,1.32242,0.221027,3.03422,5.71332,3.53325,0.0417878,0.00708501,5.18061,4.79,22.6452,0.7025
"SAT2",0.245755,4.78389,1.19919,0.225088,3.13429,4.88864,3.29341,0.0399113,0.00728776,4.4916,4.32188,20.7862,0.744375
"SAT2",0.240582,5.47709,1.70236,0.232005,4.00556,4.7835,3.95041,0.0390781,0.00727908,4.87143,4.51368,19.5627,1.27117
"SAT2",0.244744,4.99331,1.78852,0.206826,4.39097,4.61147,4.46528,0.0487484,0.00809528,4.66173,4.2561,21.8434,1.4136
"SAT2",0.268786,4.82184,1.21357,0.220703,3.03273,3.69776,3.75943,0.0460001,0.00613132,4.47121,4.64855,21.0498,0.88605
"SAT2",0.27049,5.00127,1.81478,0.219901,3.44872,3.58316,3.46047,0.0384817,0.00742153,4.58784,4.3505,20.1919,1.003
"SAT2",0.264123,4.97402,1.54146,0.231112,3.035,5.26372,3.90601,0.0360474,0.00743822,4.49856,4.66825,20.4865,1.02325
"SAT2",0.189913,4.37749,1.40333,0.238531,3.23634,4.85166,3.67575,0.0448949,0.00773423,4.00555,4.5385,18.7666,0.8785
"SAT2",0.294848,4.75875,1.52656,0.240258,3.82496,5.05608,3.68606,0.0490001,0.00554817,4.36862,4.79475,18.2781,1.13475
"SAT2",0.231665,5.71264,1.65226,0.212232,3.76056,5.82172,3.61285,0.0532795,0.00822512,5.2055,4.6496,20.8855,1.6121
"SAT2",0.260647,6.16273,1.36293,0.197085,3.08494,4.18902,3.75319,0.0552719,0.00713422,5.56735,4.45125,23.9285,0.73875
"SAT2",0.302749,5.60959,1.67245,0.222768,3.54467,5.34639,3.49231,0.0503716,0.00793526,5.04529,4.37061,19.5944,0.96061
"SAT2",0.216904,5.29222,1.40775,0.219655,2.93789,3.88749,3.81428,0.039,0.0071333,4.65797,4.757,20.2715,0.8695
"SAT2",0.20105,5.75877,1.73749,0.220913,4.43762,3.73315,4.0063,0.0590891,0.00734438,5.18246,4.235,21.4159,1.3625
"SAT2",0.237698,6.66986,1.58656,0.202167,3.60156,5.39571,3.97425,0.0458124,0.00641757,6.07472,4.679,21.4296,1.3465
"SAT2",0.267336,4.97295,1.61139,0.189247,3.9505,4.52064,3.83136,0.0637326,0.00709549,4.43835,4.32975,21.2774,0.98725
"SAT2",0.335325,4.87258,1.55863,0.230912,3.75979,4.23003,3.1609,0.0509201,0.00744142,4.56391,4.2051,20.4367,1.1576
"SAT2",0.18327,5.3935,1.3478,0.215166,3.06466,3.82557,4.23887,0.0489092,0.00558235,4.67786,4.73225,20.8355,0.71475
"SAT2",0.173427,4.46605,1.72774,0.239233,3.72539,3.81869,4.12248,0.0355579,0.00773818,4.20338,4.224,19.568,1.214
"SAT2",0.276924,4.57652,1.42562,0.242496,3.51915,4.99108,3.98203,0.055886,0.00727162,4.19685,4.73875,17.3628,1.31375
"SAT2",0.237156,6.08867,1.86822,0.200434,4.7541,5.17377,4.11835,0.0519178,0.00781812,5.04903,4.06186,22.4975,1.01186
"SAT2",0.22225,4.50869,1.67736,0.26058,3.17067,3.92805,4.14879,0.0524078,0.00753865,4.06788,4.49225,17.2909,1.13725
"SAT2",0.288311,4.76735,1.62985,0.22567,3.7568,4.11091,3.31076,0.0460001,0.00749387,4.35092,4.43478,19.556,0.974775
"SAT2",0.35277,4.00081,1.58726,0.297651,4.93605,5.10108,4.21025,0.0327389,0.00785055,3.85072,4.0845,17.8476,1.682
"SAT2",0.233976,5.5,1.42763,0.254951,3.64756,3.4843,3.98611,0.0537144,0.00801522,4.99409,4.4535,19.5183,1.436
"SAT2",0.280664,6.05306,1.59733,0.209497,2.62857,4.64528,3.80554,0.0460001,0.00701054,5.23788,4.7365,19.774,0.7015
"SAT2",0.25686,4.50966,1.43744,0.272232,3.47536,3.09719,3.49065,0.0460193,0.0079884,4.15349,4.4311,19.3784,0.9261
"SAT2",0.262843,6.59191,1.5564,0.221041,3.75908,5.37711,3.60804,0.039416,0.00749175,5.83585,4.4455,23.5116,0.943
"SAT2",0.275628,5.8982,1.69469,0.203757,3.88857,4.72682,3.93469,0.0457494,0.00776202,5.48701,4.4938,20.8486,1.4963
"SAT2",0.170681,6.01178,1.59713,0.199363,3.09392,2.80436,3.84701,0.0446875,0.00622697,5.09673,4.547,20.8365,0.4895
"SAT2",0.275885,4.2968,1.4974,0.238322,3.09712,3.53195,3.43311,0.0494024,0.00553089,3.80129,4.7315,18.7904,0.8365
"SAT2",0.341609,6.78732,1.53408,0.213967,3.62291,4.51351,3.69307,0.0522269,0.0073962,5.83351,4.77525,22.0933,1.11775
"SAT2",0.227641,6.08259,1.45279,0.185038,3.33989,4.24835,4.12775,0.0485017,0.00659368,5.20178,4.65525,22.5435,0.83525
"SAT2",0.257098,5.28504,1.80647,0.230296,4.74224,5.11621,3.77624,0.0393272,0.00706668,4.99636,4.18525,20.3177,1.67525
"SAT2",0.31783,5.19731,1.41647,0.236218,3.20745,5.24098,3.15484,0.0470698,0.00736726,4.7001,4.50065,20.5062,0.72565
"SAT2",0.301479,6.0852,1.6458,0.209141,3.45645,5.50351,4.08155,0.0570743,0.00769994,5.01538,4.69625,20.2015,1.06125
"SAT2",0.296221,6.2161,1.32169,0.207172,2.85722,2.90556,3.11047,0.0581407,0.00694278,4.77693,4.74875,19.6514,0.77875
"SAT2",0.303837,3.62949,1.5187,0.30158,3.58427,3.84401,2.93225,0.0421045,0.0072252,3.35753,4.382,15.4141,0.932
"SAT2",0.216439,6.1947,1.5266,0.19707,3.05106,5.43619,4.09185,0.0418203,0.00710869,5.51228,4.734,22.9293,0.8765
"SAT2",0.256036,4.32644,1.53792,0.287716,3.46474,3.93403,4.00328,0.0393087,0.00762696,4.02842,4.5775,15.6942,1.2775
"SAT2",0.199725,5.36261,1.93214,0.195478,4.68391,6.24072,3.94015,0.039434,0.00806506,5.01925,4.26847,22.8732,1.69598
"SAT2",0.306485,4.79474,1.79112,0.234522,4.01108,5.63835,3.8799,0.0425802,0.00645545,4.45322,4.45975,19.3336,1.31225
"SAT2",0.197273,5.20625,1.5507,0.222639,3.89343,4.33602,3.74873,0.0371835,0.00707061,4.66996,4.33975,20.6381,0.92475
"SAT2",0.277962,5.45859,1.5648,0.218824,3.90505,4.9709,3.8101,0.0472539,0.00725492,5.04417,4.7055,21.181,1.3505
"SAT2",0.327912,4.39279,1.16736,0.260947,2.8985,3.48954,3.55508,0.0503246,0.00720959,3.98026,4.725,18.028,0.8375
"SAT2",0.304893,5.39528,1.25046,0.186786,3.53251,5.14358,3.17546,0.046042,0.0069694,4.61409,4.34173,23.8623,0.484225
"SAT2",0.24359,6.10804,1.33974,0.210509,2.63709,4.57076,3.56871,0.0416194,0.00624891,5.26889,5.0611,21.6112,0.5086
"SAT2",0.274331,5.43816,1.56415,0.198894,3.59144,5.00191,3.5177,0.0418741,0.00792413,5.09932,4.29182,23.4992,0.936825
"SAT2",0.242959,5.53138,1.45267,0.222691,3.67974,4.783,3.98641,0.053394,0.00688431,4.9309,4.676,21.3378,1.121
"SAT2",0.213301,4.59527,1.58978,0.218655,3.98241,4.21153,3.34001,0.0563954,0.00788936,4.24426,4.4413,19.6191,1.4538
"SAT2",0.183712,6.07517,1.55267,0.179509,4.08235,2.83517,3.45297,0.0490001,0.00712848,5.59325,4.20225,25.4855,0.82975
"SAT2",0.307333,4.26601,1.43342,0.264387,2.57123,4.35676,3.47011,0.0390001,0.0065312,3.80858,4.72285,17.1126,0.34035
"SAT2",0.184393,5.06516,1.67406,0.239562,3.49731,4.955,3.88685,0.0418725,0.00797403,4.65946,4.64925,18.7982,1.24425
"SAT2",0.208093,5.57103,1.78152,0.211665,4.49596,4.2725,3.85143,0.048322,0.00744704,5.069,4.366,20.512,1.656
"SAT2",0.247341,5.09186,1.90187,0.230823,4.68847,4.58036,3.55918,0.0490663,0.00687236,4.63995,4.241,18.1347,1.3685
"SAT2",0.301375,4.74644,1.60565,0.215394,3.76681,4.36123,3.50677,0.0460001,0.00789248,4.40654,4.214,20.69,1.249
"SAT2",0.331075,4.03161,1.39275,0.255498,2.84067,4.14554,3.09291,0.0462939,0.00684824,3.66678,4.3135,17.752,0.376
"SAT2",0.258066,4.78016,1.49778,0.221892,4.04419,4.49431,3.99461,0.0487973,0.00703012,4.31926,4.28575,20.2554,0.80075
"SAT2",0.314767,5.59416,1.76745,0.224154,3.99891,5.08834,3.31803,0.0441678,0.00801359,5.15102,4.14575,21.8715,1.13325
"SAT2",0.197479,5.31012,1.52303,0.211259,3.37513,4.38675,3.97826,0.0485237,0.00757824,4.8977,4.253,20.9583,0.888
"SAT2",0.161397,4.73139,1.39022,0.227642,3.4173,3.34767,3.80811,0.0469519,0.00777764,4.30379,4.70625,19.4036,1.12125
"SAT2",0.2117,5.42177,1.91461,0.211845,4.75147,4.87482,3.51165,0.0410001,0.00829933,4.94114,4.33943,20.9133,1.41942
"SAT2",0.263603,5.10495,1.63484,0.227831,3.78474,3.24361,3.32586,0.0490001,0.00705714,4.7394,4.29022,21.4234,1.02772
"SAT2",0.237739,4.41059,1.72429,0.217909,4.28484,3.38657,3.77439,0.050847,0.00686379,4.13068,4.56175,19.5971,1.39925
"SAT2",0.303121,4.79944,1.81963,0.230268,3.69683,3.62949,2.81887,0.0460249,0.00653746,4.46485,4.149,19.8413,0.969
"SAT2",0.362985,4.68106,1.54506,0.260593,3.68263,4.17254,2.85119,0.0393308,0.00802981,4.37074,4.46,18.3401,1.1775
"SAT2",0.275676,7.16599,1.79519,0.1828,3.78507,4.79806,3.69507,0.054586,0.00787197,6.32659,4.56525,24.2364,1.08275
"SAT2",0.256838,4.50779,1.93259,0.248023,4.20182,3.84353,3.39412,0.0545362,0.00748727,4.08747,4.38825,17.578,1.50825
"SAT2",0.292382,6.77138,1.84796,0.177925,4.36152,4.9985,3.39067,0.0489074,0.00777263,5.86749,4.39152,25.3312,1.06402
"SAT2",0.235665,4.90307,1.38943,0.224747,3.24707,3.13247,3.52673,0.0492789,0.00753525,4.47949,4.49897,20.3743,0.963975
"SAT2",0.237879,5.95073,1.7222,0.187633,4.22475,4.57805,4.11705,0.0416226,0.00767292,5.58204,3.7647,25.2939,0.979695
"SAT2",0.229084,5.58501,1.50311,0.211425,3.32773,3.14627,3.35394,0.0492794,0.00726521,4.865,4.50375,20.4461,0.76625
"SAT2",0.242391,4.81328,1.89263,0.230933,4.92232,4.84256,3.72118,0.0460001,0.0081171,4.52864,4.03217,20.7575,1.61967
"SAT2",0.320581,6.32518,1.48902,0.226047,2.88441,4.32844,3.46226,0.0632636,0.00722277,5.40595,4.5205,19.7411,0.753
"SAT2",0.296413,5.91026,1.77775,0.222877,4.41676,4.95478,3.66243,0.0639515,0.00825305,5.20355,4.57425,19.7078,1.30675
"SAT2",0.209828,5.21739,1.64138,0.215135,2.74282,3.68085,3.88429,0.0607298,0.00675763,4.40748,4.67025,18.3412,0.53025
"SAT2",0.134759,4.44878,1.68836,0.21,4.30716,3.59148,3.76466,0.0460001,0.00700365,4.22587,4.09025,21.723,1.19025
"SAT2",0.284987,5.93098,1.69054,0.210309,3.3533,3.50903,3.24276,0.0374742,0.00758838,5.40888,4.66825,21.7815,1.06325
"SAT2",0.357989,4.52743,1.51526,0.230638,4.30557,4.45577,2.98365,0.0470531,0.00852379,4.09282,4.25292,22.1136,0.96042
"SAT2",0.267513,5.46032,1.42858,0.220956,3.60555,4.4667,3.57152,0.0634513,0.0086095,4.66476,4.779,19.0422,1.4015
"SAT2",0.180678,4.53878,2.15404,0.271927,4.92657,3.57803,3.86198,0.0405426,0.00710778,4.3075,3.99175,18.1265,1.64925
"SAT2",0.200591,4.91645,1.55573,0.237469,3.55179,3.30281,3.39387,0.0387458,0.00707151,4.53315,4.12,20.579,0.5275
"SAT2",0.242344,5.09461,1.63546,0.23103,4.30945,5.59508,3.68346,0.0390001,0.00738253,4.80323,4.31275,20.5367,1.63525
"SAT2",0.261656,4.57064,1.33486,0.240468,3.81682,4.77654,3.43488,0.0427295,0.00594625,4.28006,4.3883,19.629,1.0083
"SAT2",0.296267,6.07563,1.7218,0.233382,3.47753,3.16247,3.28423,0.0479456,0.00673543,5.38086,4.68775,20.1099,1.06525
"SAT2",0.212929,5.08019,1.4184,0.21822,3.54394,4.41301,3.31339,0.0402954,0.00672844,4.46324,4.23318,20.7972,0.425675
"SAT2",0.322801,4.82829,1.63147,0.201198,3.80989,5.68874,3.9916,0.0443019,0.00653528,4.46828,4.08475,21.7423,0.71475
"SAT2",0.233622,5.42446,1.26653,0.217797,2.65342,2.65756,2.94664,0.0530395,0.00605255,4.57086,4.44263,20.4238,0.200125
"SAT2",0.327346,4.31478,1.65399,0.227575,4.89977,5.33354,3.38581,0.0390001,0.00750837,4.02309,3.84275,21.4927,0.84275
"SAT2",0.194943,5.16765,1.54948,0.242986,2.75126,3.25175,3.50558,0.0538844,0.00643114,4.45147,4.66025,17.7554,0.55525
"SAT2",0.173591,5.41009,1.92853,0.205665,5.20827,3.2619,4.32112,0.0592073,0.00655831,5.08162,4.3705,21.1977,2.083
"SAT2",0.26093,4.09947,1.55835,0.246764,4.30796,4.76194,4.27189,0.0494565,0.00707699,3.88314,4.55475,20.5992,1.41475
"SAT2",0.323418,5.42778,1.25943,0.228394,2.73174,4.24096,2.99503,0.0460718,0.00700835,4.87747,4.7841,19.9716,0.6316
"SAT2",0.246009,4.56377,1.4135,0.212515,3.24954,4.29762,3.48735,0.0460001,0.00667888,4.20392,4.36375,20.4948,0.89125
